age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,pdays2
0.34285714285714286,1,0,1,0,2,0,0,6,4,0.029411764705882353,1.0,0.0,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14648526077097504,0.512287334593573,0,0
0.24285714285714288,0,2,6,0,2,0,0,3,1,0.0588235294117647,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9807256235827663,1.0,0,0
0.44285714285714284,9,0,7,0,2,2,0,8,2,0.0,1.0,0.0,1,0.0,0.08963367108339071,1.0,0.026984126984127,0.20378071833648193,0,0
0.15714285714285714,7,0,3,0,0,2,1,4,1,0.0588235294117647,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9591836734693878,1.0,0,0
0.2,1,1,2,0,0,0,0,7,1,0.029411764705882353,0.16666666666666666,0.16666666666666666,2,0.6875,0.3893219017926697,0.36820083682008353,0.8063492063492063,0.8778827977315693,1,1
0.27142857142857146,6,1,6,0,0,0,0,6,0,0.0,1.0,0.16666666666666666,0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15374149659863948,0.512287334593573,0,0
0.30000000000000004,9,2,5,1,0,0,1,4,1,0.08823529411764705,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9591836734693878,1.0,1,0
0.4714285714285714,7,1,3,1,2,0,1,3,1,0.0588235294117647,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9811791383219953,1.0,1,0
0.14285714285714285,0,2,3,0,2,0,0,6,3,0.0588235294117647,1.0,0.0,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14875283446712015,0.512287334593573,0,0
0.2285714285714286,4,1,6,0,2,0,0,6,4,0.08823529411764705,1.0,0.0,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14648526077097504,0.512287334593573,0,0
0.18571428571428572,9,2,3,0,2,2,0,1,3,0.0,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9820861678004534,1.0,1,0
0.18571428571428572,0,1,6,0,2,0,0,1,2,0.11764705882352941,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9811791383219953,1.0,0,0
0.18571428571428572,0,2,6,0,2,0,1,4,4,0.029411764705882353,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9589569160997732,1.0,0,0
0.2857142857142857,6,2,6,0,0,0,1,6,2,0.029411764705882353,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9569160997732425,0.8597353497164448,0,0
0.2142857142857143,10,1,2,0,0,0,1,4,0,0.14705882352941174,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9804988662131519,1.0,0,0
0.2,9,2,6,0,0,0,0,1,3,0.32352941176470584,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9820861678004534,1.0,0,0
0.5142857142857142,9,1,5,1,2,0,0,0,1,0.0,1.0,0.0,1,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17460317460317462,0.512287334593573,0,0
0.3285714285714286,0,0,3,0,2,0,1,4,3,0.029411764705882353,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9809523809523809,1.0,0,0
0.5857142857142857,7,1,0,1,0,0,0,1,2,0.1764705882352941,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.98140589569161,1.0,0,0
0.5571428571428572,5,1,6,0,2,0,0,0,2,0.0,0.06666666666666667,0.16666666666666666,2,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.16553287981859408,0.512287334593573,0,1
0.2857142857142857,2,0,6,0,2,0,0,7,2,0.0,1.0,0.0,1,0.6875,0.3893219017926697,0.36820083682008353,0.7802721088435375,0.8778827977315693,0,0
0.4,0,1,6,0,2,0,1,6,3,0.0,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9573696145124716,0.8597353497164448,0,0
0.27142857142857146,10,2,6,0,2,2,0,7,3,0.0,1.0,0.0,1,0.6875,0.3893219017926697,0.36820083682008353,0.7977324263038549,0.8778827977315693,0,0
0.41428571428571426,7,2,2,0,1,1,1,4,2,0.0588235294117647,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9809523809523809,1.0,1,0
0.3857142857142857,0,2,6,0,0,0,0,1,2,0.0,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9816326530612244,1.0,1,0
0.2571428571428571,1,1,1,0,2,0,1,3,4,0.0,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9811791383219953,1.0,0,0
0.3142857142857143,10,2,3,0,2,0,0,3,1,0.11764705882352941,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9807256235827663,1.0,0,0
0.2857142857142857,1,1,2,0,0,0,0,7,3,0.029411764705882353,1.0,0.16666666666666666,0,0.6875,0.3893219017926697,0.36820083682008353,0.7977324263038549,0.8778827977315693,0,0
0.37142857142857144,1,1,3,1,0,0,1,4,3,0.029411764705882353,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9809523809523809,1.0,0,0
0.10000000000000003,6,1,6,0,2,0,1,6,0,0.029411764705882353,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9573696145124716,0.8597353497164448,0,0
0.17142857142857143,1,2,1,0,2,0,1,3,3,0.11764705882352941,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9809523809523809,1.0,0,0
0.3571428571428571,4,1,5,0,0,0,0,7,3,0.029411764705882353,1.0,0.0,1,0.6875,0.3893219017926697,0.36820083682008353,0.7977324263038549,0.8778827977315693,0,0
0.5714285714285714,5,1,1,1,0,0,1,6,1,0.0588235294117647,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9573696145124716,0.8597353497164448,0,0
0.18571428571428572,9,1,5,0,2,0,1,6,4,0.14705882352941174,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.957142857142857,0.8597353497164448,0,0
0.5,4,1,6,0,0,0,0,3,3,0.029411764705882353,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9809523809523809,1.0,0,0
0.48571428571428577,0,1,7,0,0,0,0,1,3,0.0,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9825396825396825,1.0,0,0
0.27142857142857146,4,1,6,1,0,2,0,0,0,0.0,1.0,0.16666666666666666,0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17460317460317462,0.512287334593573,0,0
0.5714285714285714,0,1,3,1,2,0,0,3,3,0.0,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9809523809523809,1.0,0,0
0.27142857142857146,7,1,3,0,2,2,0,6,2,0.0588235294117647,1.0,0.0,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14308390022675735,0.512287334593573,0,0
0.2857142857142857,0,2,7,0,2,0,0,6,0,0.0,1.0,0.0,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15374149659863948,0.512287334593573,0,0
0.2142857142857143,7,2,2,0,2,0,0,0,2,0.029411764705882353,1.0,0.0,1,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17573696145124715,0.512287334593573,0,0
0.3857142857142857,7,1,3,1,2,0,0,6,0,0.0,1.0,0.0,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.13945578231292519,0.512287334593573,0,0
0.37142857142857144,2,1,5,0,0,0,1,6,1,0.0,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9575963718820862,0.8597353497164448,0,0
0.2857142857142857,1,1,1,0,2,0,1,3,2,0.029411764705882353,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9820861678004534,1.0,0,0
0.2285714285714286,1,1,2,0,0,0,1,4,3,0.0,1.0,0.0,1,0.3541666666666667,0.7225253312548645,0.4602510460251046,0.015192743764172345,0.10586011342154933,0,0
0.41428571428571426,4,1,6,0,2,0,0,3,4,0.0,1.0,0.0,1,0.10416666666666674,0.10444271239282443,0.7196652719665269,0.08934240362811793,0.4257088846880883,0,0
0.5857142857142857,0,1,6,0,2,2,0,3,4,0.0,1.0,0.0,1,0.10416666666666674,0.10444271239282443,0.7196652719665269,0.10204081632653061,0.4257088846880883,0,0
0.4714285714285714,1,1,0,1,2,2,0,1,2,0.029411764705882353,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9816326530612244,1.0,0,0
0.18571428571428572,1,1,1,0,2,0,1,4,4,0.029411764705882353,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9589569160997732,1.0,0,0
0.5428571428571428,4,1,6,0,2,2,0,7,4,0.0,1.0,0.16666666666666666,0,0.6875,0.3893219017926697,0.36820083682008353,0.7902494331065759,0.8778827977315693,0,0
0.30000000000000004,0,1,6,0,0,0,1,4,1,0.029411764705882353,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9809523809523809,1.0,0,0
0.3285714285714286,2,1,6,0,2,0,0,7,3,0.0,1.0,0.0,1,0.6875,0.3893219017926697,0.36820083682008353,0.7977324263038549,0.8778827977315693,1,0
0.3285714285714286,4,0,1,0,2,0,0,7,2,0.0,1.0,0.0,1,0.6875,0.3893219017926697,0.36820083682008353,0.7802721088435375,0.8778827977315693,0,0
0.5,7,1,3,1,0,0,1,6,2,0.08823529411764705,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9580498866213151,0.8597353497164448,0,0
0.24285714285714288,1,1,3,0,0,2,0,3,1,0.08823529411764705,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9811791383219953,1.0,0,0
0.5714285714285714,5,1,2,0,0,2,0,6,4,0.0,1.0,0.0,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15850340136054422,0.512287334593573,0,0
0.10000000000000003,6,1,5,0,2,0,1,4,4,0.029411764705882353,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9804988662131519,1.0,0,0
0.24285714285714288,1,0,2,0,2,0,0,6,3,0.0,1.0,0.16666666666666666,0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.16077097505668933,0.512287334593573,0,0
0.14285714285714285,7,2,3,0,0,0,0,3,4,0.0,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.98140589569161,1.0,0,0
0.5285714285714286,1,1,5,0,2,2,0,6,0,0.0588235294117647,1.0,0.16666666666666666,0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.13945578231292519,0.512287334593573,0,0
0.5142857142857142,2,1,0,1,0,2,1,6,2,0.0,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9569160997732425,0.8597353497164448,0,0
0.3857142857142857,9,0,2,1,0,0,0,3,4,0.029411764705882353,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9811791383219953,1.0,0,0
0.2,1,1,2,0,2,0,0,0,2,0.0,1.0,0.16666666666666666,0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17573696145124715,0.512287334593573,0,0
0.4571428571428572,0,1,2,1,2,0,0,1,2,0.0588235294117647,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.98140589569161,1.0,0,0
0.8142857142857143,5,1,0,0,0,0,0,0,3,0.0,1.0,0.16666666666666666,0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17460317460317462,0.512287334593573,1,0
0.2142857142857143,6,0,7,0,0,0,1,6,4,0.08823529411764705,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9575963718820862,0.8597353497164448,0,0
0.15714285714285714,4,1,6,0,0,2,0,1,4,0.029411764705882353,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9823129251700679,1.0,0,0
0.3857142857142857,4,1,6,0,2,0,0,6,2,0.0,1.0,0.0,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15691609977324264,0.512287334593573,0,0
0.2857142857142857,0,0,6,0,0,0,0,0,1,0.0,1.0,0.0,1,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17165532879818593,0.512287334593573,1,0
0.08571428571428574,7,2,5,0,2,0,1,6,1,0.0,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9575963718820862,0.8597353497164448,0,0
0.3285714285714286,9,1,5,0,2,0,0,1,1,0.0,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.98140589569161,1.0,0,0
0.5714285714285714,5,0,3,0,2,0,0,4,3,0.0,1.0,0.0,1,0.10416666666666674,0.2969602494154273,0.41841004184100417,0.1421768707482993,0.4257088846880883,1,0
0.2285714285714286,0,1,6,0,0,2,1,6,4,0.029411764705882353,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9573696145124716,0.8597353497164448,0,0
0.2285714285714286,0,1,6,0,0,0,0,7,1,0.029411764705882353,1.0,0.0,1,0.4791666666666667,1.0,0.0,0.09410430839002268,0.0,0,0
0.27142857142857146,9,0,5,0,0,0,1,6,4,0.0,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.957142857142857,0.8597353497164448,0,0
0.5,1,0,0,0,0,0,1,4,4,0.0,1.0,0.0,1,1.0,0.8823070927513612,0.37656903765690375,0.9804988662131519,1.0,1,0
0.5142857142857142,9,0,5,0,2,2,0,3,3,0.38235294117647056,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9809523809523809,1.0,0,0
0.2,9,0,5,0,2,0,0,7,3,0.0,1.0,0.0,1,0.6875,0.3893219017926697,0.36820083682008353,0.7977324263038549,0.8778827977315693,0,0
0.34285714285714286,0,1,3,0,2,0,0,3,0,0.14705882352941174,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9811791383219953,1.0,0,0
0.14285714285714285,9,2,5,0,2,0,0,1,2,0.029411764705882353,0.1,0.16666666666666666,2,0.10416666666666674,0.0,0.8117154811715479,0.0489795918367347,0.4257088846880883,1,1
0.2142857142857143,7,2,3,0,2,0,1,6,0,0.0,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9589569160997732,0.8597353497164448,0,0
0.3285714285714286,1,1,2,0,2,0,0,0,1,0.029411764705882353,1.0,0.0,1,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17460317460317462,0.512287334593573,0,0
0.18571428571428572,7,1,3,0,0,2,0,7,2,0.0,1.0,0.0,1,0.6875,0.3893219017926697,0.36820083682008353,0.7802721088435375,0.8778827977315693,0,0
0.3142857142857143,9,1,2,1,0,2,1,6,2,0.08823529411764705,1.0,0.0,1,0.9375,0.6987529228370946,0.6025104602510458,0.9580498866213151,0.8597353497164448,0,0
0.5,11,1,2,0,0,2,0,7,4,0.0,1.0,0.16666666666666666,0,0.0,0.1745908028059162,0.8661087866108785,0.01836734693877551,0.20378071833648193,0,0
0.3142857142857143,0,0,6,0,2,0,0,1,1,0.0,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9818594104308388,1.0,0,0
0.9142857142857144,3,1,0,0,0,0,1,9,3,0.0588235294117647,0.1,0.3333333333333333,2,0.4791666666666667,0.7786438035853394,0.5564853556485354,0.054875283446712025,0.0,1,1
0.14285714285714285,1,1,0,0,2,0,0,3,1,0.0,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9807256235827663,1.0,0,0
0.17142857142857143,0,1,3,1,2,0,0,7,4,0.0588235294117647,1.0,0.0,1,0.6875,0.3893219017926697,0.36820083682008353,0.7902494331065759,0.8778827977315693,0,0
0.18571428571428572,10,2,6,0,2,0,0,3,3,0.0,0.2,0.5,2,0.3541666666666667,0.7848791893998381,0.4393305439330544,0.04535147392290248,0.10586011342154933,1,1
0.2,9,2,6,0,2,0,0,1,4,0.0,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9818594104308388,1.0,0,0
0.5142857142857142,1,1,0,0,2,0,0,1,3,0.0,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.98140589569161,1.0,0,0
0.18571428571428572,1,1,2,0,0,0,0,3,4,0.0,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.98140589569161,1.0,0,0
0.4571428571428572,7,1,7,0,2,0,0,1,2,0.029411764705882353,1.0,0.0,1,1.0,0.4844115354637495,0.6150627615062758,0.9825396825396825,1.0,0,0
0.41428571428571426,9,2,7,0,0,0,0,3,3,0.029411764705882353,1.0,0.0,1,1.0,0.6691348402182271,0.3389121338912131,0.9809523809523809,1.0,0,0
